id,title,description,typeDescription,roomType,discountedPrice,price,day5Price,url,ratingValue,ratingReviewsCount,ratingGuestSatisfaction,ratingCommunication,ratingCleanliness,ratingAccuracy,ratingLocation,hostID,hostName,hostAbout,hostRating,hostIsSuper,hostTimeResponse,hostResponseRate,coordinates/latitude,coordinates/longitude,highlights,highlightsHost,highlightsLocation,origin
46524950,Bangalô Caranazal Vila Cipoó,"Aconchegante bangalô de 35  m2 recém construído em uma linda área de mata rica em fauna (macacos,iguanas,bicho preguiça,tatú,borboletas e muitos pássaros) localizado no tradicional bairro do caranazal em Alter do Chão.O bangalô conta com uma completa infraestrutura,agradável varanda com 2 redes, cozinha  equipada, quarto (4pas),banheiro com banho quente,ótima área de serviço e um amplo jardim com ducha (vaga para carro)Distante cerca de 700m de um delicioso Igarapé (dez minutos caminhando).O espaçoBangalô exclusivo completo com infraestrutura pra até família morar.Acesso do hóspedeJardim com ducha gelada,lavanderia com tanque exclusivoOutras observaçõesPosso passar algumas informações importantes.","O lugar inteiro em Alter do Chão , Brasil",Entire home/apt,,R$128,R$495,https://www.airbnb.com/rooms/46524950?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,4.76,42.0,4.71,4.79,4.57,4.79,4.6,RGVtYW5kVXNlcjoxMDU2NTQyNDY=,Villacipoo@gmail.Com,"Pessoa do bem,em paz com a vida,em constante aprendizado e evolução,sonhando que todos conheçam essa beleza que é a Amazônia,Amém...",4.72,False,Responde em até 1 hora,Taxa de resposta: 100%,-2.524606943130493,-54.93758392333984,"['Self check-in', 'Comodidades ao ar livre', 'Espaço de trabalho exclusivo', nan]","['Nasci na década de 70', 'Meu trabalho: hospedaria,turismo.', nan, nan, nan]","['Bairro do Caranazal a 3 kilometros antes da vila de Alter, super tranquilo e silencioso ,acesso à mercado com açougue a 5 mins bem pertinho a pé,igarapé espetacular a 10/15 minutos na caminhada,além do passeio da floresta encantada e o restaurante muito próximos do bangalô podendo ir a pé mesmo.', 'Ônibus de 30/40 minutos para vila e Santarém a 7 minutos a pé do bangalõ,além de contatos que posso passar de moto táxi e carro para eventuais fretes.']",stm
41534989,Suíte Lago Verde da Casa Uru Alter,"Somos uma casa de hospedagem intimista e gastronomia afetiva. Aceitamos estadias longas. A compreensão do espaço perpassa por ambiente rústico, arejado e confortável que funde habitação, gastronomia e hospitalidade local aos serviços contemporâneos.Nossa casa é ventilada, recém-construída e imersa na natureza. Tem presença constante de macacos, borboletas e passarinhos incríveis. Constituiu-se da soma de nossa vivência e experiência entre rios, em especial, Tapajós e Arapiuns.O espaçoNo andar térreo, temos dois quartos que dividimos com xs hóspedes. Também as áreas coletivas como cozinha, varandas, espaço gourmet, jardim e quintal.No andar superior , moramos eu e meu companheiro e está restrito a nossa privacidade, afora fim do ano quando oferecemos a casa toda.Os  serviços opcionais sob demanda : café da manhã (solicitar cardápio), almoço e jantar (marcados, solicitar cardápio); atividades corporais quando solicitado com antecedência: yoga, cicloturismo, aventuras de mata e água), manicure; assessoria de produção aos eventos de receptivo, guia aos passeios e trilhas, reuniões profissionais e festas até 20 pessoas.A nossa comida parte dos princípios das culturalidades com base profunda nas redes alimentares locais, e que apoiam a segurança alimentar. Somos de vários lugares mas nosso território de reprodução social, significações alimentares e bioculturais é o Tapajós-Arapiuns-Amazonas. “Somos territórios onde nós estamos”.Acesso do hóspedeNo andar térreo, os hóspedes circulam por entre a cozinha, espaço gourmet, varandas, quintal e jardim. O andar superior, restringe-se  ao(s) hóspede(s) do apartamento com duas camas de solteiro ou uma de casal, lugar de mala e cabideiro, ventilador, TV de 50 polegadas multicanal, avarandado com redes. Ou restringir-se-á à suite master.Durante sua estadiaDisponível conforme demanda.Outras observaçõesNa rua lateral, uma quadra da casa, de fato um caminho arbóreo, chega-se às praias no Lago Verde dos Muiraquitãs. Está praia de rio e chavascais é seguida de uma savana singular entrecortada por manchas de matas amazônicas. Lago que é regado pelas águas do Belo Rio Tapajós. A casa possui níveis em degraus que dificulta acessibilidade.","Quarto em Santarém, Brasil",Private room,,R$293,R$1.250,https://www.airbnb.com/rooms/41534989?locale=pt-BR&currency=BRL&check_in=2025-02-16&check_out=2025-02-21,4.75,59.0,4.93,4.95,4.95,4.92,4.66,RGVtYW5kVXNlcjoyNDU5ODQyNDU=,Thais Helena,"Vivo em Santarém há 28 anos, mas sou de Aquidauana no Mato Grosso do Sul. Mãe, brigadista, artesã, anfitriã, praticante da culinária local e doutora em ciências sociais. A Casa Uru Alter é a soma dessa vivência e experiências entre os rios Aquidauana, Rio de Janeiro, Tapajós-Arapiuns e Rio Amazonas. Sintetiza muito dos saberes e fazeres locais. O Uru, aqui, significa uma caixinha de palha ou madeira onde se guardam coisas especiais.",4.89,False,Responde em até 1 hora,Taxa de resposta: 100%,-2.50679,-54.944,"['Quarto em casa', 'Fique no fresquinho', 'Comodidades ao ar livre', nan]","['Nasci na década de 60', 'Meu trabalho: Receptivo, serviços de hotelaria, culinária e produção gastronômica.', 'Passo muito tempo: Cuidando da casa', 'Pets: Meus pets são livres macacos e esquilos', 'Posso passar tempo com os hóspedes ou deixá-los mais à vontade']","['Parte do bairro está beirando o Lago Verde dos Muiraquitãs em Ater do Chão. A outra parte está na encosta do Morro do Carauari. Sua proposta se adequa à arquitetura e paisagismo, saberes e fazeres locais, fazendo com que seja arejada, agradável e singular na acomodação e ato de receber. Fazemos indicação de lugares especiais na culinária, aspectos turísticos, bem como socioculturais.<br />O cicloturismo é uma das nossas indicações especiais. Temos trilhas e guias cicloturisticas.', 'A base para se chegar a Alter do Chão é o Aeroporto Wilson Fonseca, no arredor da cidade de Santarém. Recebe voos diretos provenientes de Brasília, Belém e Manaus. De carro, são 35 km asfaltados pela PA-457, Doutor Everaldo Martins. Táxi vem do aeroporto, distante 15 km de Santarém. É possível se chegar de ônibus ou bicicleta. Os barcos de linha chegam em Santarém, podendo chegar direto pelo Centro de Atendimento ao Turista (CAT) na vila. Não há dificuldade de estacionamento. Da Casa Uru ao centro da vila, é fácil acesso a pé, bicicleta ou carro. Tem ônibus urbano de meia em meia hora para Santarém.']",stm
43741441,Bangalô Aturá! c/ ar cond. e Wi-Fi. Casa do Tui!,"Tranquilidade, Natureza, Privacidade, Conforto: o Bangalô Aturá é assim!Suíte de casal com closet e varanda, central de ar, WI-FI de boa qualidade, sala de estar com um sofá bicama e mesa de trabalho, varanda conjugada com a cozinha, área de serviço com máquina de lavar e delicioso jardim.5 min de caminhada da praia tranquila do Carauarí, a casa foi construida pensando na sua comodidade.  Da sua rede poderá curtir o trânsito dos animais como macacos, pássaros e iguanas que passam por aqui!O espaçoCasa com entrada independente,  cozinha montada, dois banheiros com chuveiro quente, ducha na área externa da casa,  quarto com ar condicionado,  lavanderia com máquina de lavar roupas.Acesso do hóspedeNa casa os hóspedes acesso a todos os cômodos desfrutando de cozinha própria , varanda com rede, amplo quintal arborizado que proporciona clima agradável durante todo o dia.Outras observaçõesTraga roupas leves, preferencialmente com proteção UV e mangas longas.Use filtro solar e repelente, se possível, os biodegradáveis. A cidade tem apenas 1 local para sacar dinheiro e as vezes acaba, então traga um pouco com você do aeroporto. Não tem tantos lugares que aceitam cartão. Calçados confortáveis e frescos são a melhor pedida pra cá.",Espaço inteiro: casa em Brasil,Entire home/apt,,R$225,R$810,https://www.airbnb.com/rooms/43741441?locale=pt-BR&currency=BRL&check_in=2025-02-19&check_out=2025-02-24,4.82,51.0,4.92,5.0,4.88,4.88,4.49,RGVtYW5kVXNlcjoxMTE0MDAzODE=,Túlio,"Casa do Tui- um lugar de aconchego na sua experiência amazônica! 
Mineiro de Belo Horizonte apaixonado pela Amazônia e pela cultura local. Antropólogo de formação e com atuação entre comunidades indígenas do Amazonas, me encantei ao chegar na Vila de Alter do Chão e por aqui resolvi ficar. Em algumas épocas do ano quando não estou em casa deixo amigos como anfitriões que cuidam muito bem do local e  recebem os hóspedes com muito carinho! Sejam todos muito bem vindos e aproveitem a estadia! ",4.86,True,Responde em até 1 hora,Taxa de resposta: 100%,-2.50745,-54.94612,"['Fique no fresquinho', 'Ótima experiência de check-in', 'Espaço de trabalho exclusivo', nan]","['Meu trabalho: Antropólogo', 'Idiomas: inglês, português e espanhol', nan, nan, nan]","['A propriedade se localiza aos pés da <br />Serra do Carauari, um local mais reservado e calmo que o centro. <br />Local de mata ainda conservada e visitado com frequência por animais como macacos, preguiças, iguanas e cotias..  <br />Próximo a pousada BeloAlter e a praia do Carauari há menos de 5 min de caminhada e acesso a rodovia há 3 quarteirões.\xa0 <br />Localizada há  cerca de 15 min de caminhada do centro da Vila e da travessia para a Ilha do Amor. <br />Tranquilo e central, essa é considerada uma das regiões mais nobres de alter do chão.', 'Local de fácil locomoção à pé,  com padaria, mercado e farmácia próximos... 5 minutos da praia do Carauari e por volta de 15min do centro da  Vila. Também temos contatos de vários taxistas da vila que podem levar e buscar os turistas.']",stm
51188736,Suíte em casa confortável em condomínio fechado,"Além da casa toda, é possível alugar apenas 1 ou 2 suítes, neste caso podemos combinar valores. A casa fica situada em Santarém no bairro maracanã a 15 min do centro, neste bairro existe a praia do maracanã e próximo a praia do maracanã e juá. Os hóspedes precisam ter conhecimento de que estão em uma casa situada dentro de um condomínio e que devem estar ciente das regras condominiais.O espaçoA casa possui 3 suítes arejados e todos possuem janelas. Umas das suítes possui entrada independente.","Quarto em Maracanã I, Brasil",Private room,,R$106,R$450,https://www.airbnb.com/rooms/51188736?locale=pt-BR&currency=BRL&check_in=2025-02-21&check_out=2025-02-26,4.33,3.0,4.33,4.33,4.0,5.0,4.0,RGVtYW5kVXNlcjoyNzY3MDQ4NDM=,Waldiney,,4.4,False,Responde em até um dia,Taxa de resposta: 50%,-2.4338,-54.75643,"['Quarto em suíte de hóspedes', 'Comodidades ao ar livre', 'Cancelamento gratuito antes de 20 de fev', nan]","['Moro em: Santarém, Brasil', nan, nan, nan, nan]","['o bairro do maracanã é o único bairro da cidade com praia. A casa fica a 15 minutos do centro e tem fácil acesso a rodovia que leva para as praias mais famosas como alter do chão, ponta de pedras e pindobal. Fica próximo ao aeroporto, shopping e supermercados.', nan]",stm
1293585310396073727,Apartamento familiar em Santarem,"Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado.Apartamento com 1 suite e 2 quartos, todos climatizados, sala de estar climatisada e aconchegante.Cozinha completa e área de serviço disponívelPrédio conta com elevador social e de serviço.","Espaço inteiro: apartamento em Santarém, Brasil",Entire home/apt,,R$364,R$1.403,https://www.airbnb.com/rooms/1293585310396073727?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,,,,,,,,RGVtYW5kVXNlcjo1NTE1OTkzNDI=,Silvia Farias,,5.0,False,Responde em até 1 hora,Taxa de resposta: 100%,-2.4401273203587945,-54.71317192960815,"['Paz e tranquilidade', 'Comunicação excepcional com o anfitrião', 'Amigos de quatro patas são bem-vindos', nan]","['Nasci na década de 80', 'Meu trabalho: Administradora', nan, nan, nan]","[nan, nan]",stm
16913275,Casa com varanda,"A casa tem uma ótima localização! Fica a cerca de 50 metros da praia (ilha do amor), da praça principal, da igreja matriz e dos pubs (o que é altamente recomendado). Todos os quartos possuem ar condicionado. Possui 03 dormitórios, sendo 01 suíte e 03 banheiros. A área de lazer externa conta com 04 mesas, churrasqueira e deck, além de uma longa mesa na area externa da casa (ótima para um grupo). A casa tem uma boa ventilação e tem varanda com apoio para 20 redes.O espaçoA casa está a poucos passos da praia, onde também é possivel encontrar passeios e trilhas pela floresta.A casa também conta com uma super varanda e algumas redes para a comodidades dos hóspedes.É valido resaltar o grande espaço da área de lazer, churrasqueira, pergolato, mesa de jantar externa e chuveiro ao ar livre.Outras observaçõesAlter do chão é um vilarejo imerso na Floresta Amazônica, portanto o clima está sempre quente e propício a praia. Libere o stress, esqueçam o problemas, celulares e afazeres do trabalho.","Espaço inteiro: casa em Alter do Chão, Brasil",Entire home/apt,,R$832,R$3.370,https://www.airbnb.com/rooms/16913275?locale=pt-BR&currency=BRL&check_in=2025-03-01&check_out=2025-03-06,4.93,55.0,4.98,4.98,4.96,4.95,5.0,RGVtYW5kVXNlcjo0NTc1NDI0NQ==,Murilo,,4.98,True,Responde em até 1 hora,Taxa de resposta: 100%,-2.50422,-54.95285,"['No top 10% das acomodações', 'Self check-in', 'Cancelamento gratuito antes de 15:00 do dia 15 de fev', nan]","['Nasci na década de 90', 'Meu trabalho: Sismanejo', nan, nan, nan]","['A casa está ao lado de uma padaria, a menos de 50 metros da praia, a poucos passos da praça central onde há bares, restaurantes e supermercados.<br />Há inúmeras opções de comidas típicas ao redor, incluse na frente da casa.', 'Ao chegar na casa, não precisará de carro. A casa está no centro da vila de Alter do chão.']",stm
46707959,"Recanto Shanti
🌞🌴🌅🏖️💜","Um lugar bonito e relaxante em uma área verde. Cerca de 7 min. de carro e 30 min. a pé da aldeia e das praias de Alter do chao.  Encontra-se a 30 minutos do aeroporto.Há também uma pequena piscina de 1000 litros e um grande trampolim.Há água quente no chuveiro.Na casa principal há 2 quartos com uma cama queen size. E também uma cama de solteiro. O espaço total para os hóspedes é de 8.Há muitos ganchos para colocar uma rede. Pequenos animais/insetos podem ocorrer, já que a casa está na natureza da Amazônia.O espaçoA casa é cercada por árvores, por isso muitas vezes é visitada por macacos. O terreno é grande para as crianças correrem e brincarem, e tomar um banho na piscina ou desfrutar do trampolim.Outras observaçõesHá 1 ventilador em cada quarto. A cozinha está totalmente equipada.Há uma geladeira e um freezer separado.No jardim há uma churrasqueira simples. Há uma máquina de lavar roupa na casa vizinha onde vivemos que lava com água quente. Isso estará disponível, se necessário.Toalhas e lençóis da casa são lavados em 60 graus.","Espaço inteiro: casa em Alter do Chão, Brasil",Entire home/apt,R$249,R$249,R$980,https://www.airbnb.com/rooms/46707959?locale=pt-BR&currency=BRL&check_in=2025-02-15&check_out=2025-02-20,4.91,33.0,4.97,4.94,4.85,4.88,4.42,RGVtYW5kVXNlcjozNzc1MDY2NjY=,Janicke,"Eu e minha filha somos da Noruega e nos mudamos para Alter do Chao em 2016. Nós simplesmente amamos a vida simples aqui, com sua bela natureza, animais, pássaros e todas as outras criaturas. 
E adoramos conhecer pessoas que optam por ficar em nossa casa de aluguel e fazer o nosso melhor para que elas tenham uma excelente estadia. Bem-vindo a nós!",4.97,True,Responde em até 1 hora,Taxa de resposta: 100%,-2.52398,-54.94985,"['Comodidades ao ar livre', 'Vista: o jardim', 'Janicke é um Superhost', nan]","['Idiomas: inglês, norueguês e português', 'Moro em: Alter do Chão, Brasil', nan, nan, nan]","['A área é agradável e verde. Há muitas aves diferentes passando por papagaios, tucanos, pica-paus, Colibris, etc. Também 4 tipos diferentes de macacos. Durante o dia, pode ocorrer macacos Titi, macacos-esquilo e marmosetos. Também preguiças. À noite pode ocorrer Macaco do noite. Mais longe, você pode ouvir as Guaribas.', 'Para ir à aldeia e às praias de Alter do Chao, você pode caminhar cerca de 30 minutos ou pegar um táxi ou mototáxi, que é o mais barato. 7 minutos de carro.']",stm
952241399159802663,Bangalôs do Tapajós_Arapyu (em Alter do Chão).,"Espaço intimista, acolhedor e agradável ( Este é o conceito dos Bangalôs do Tapajós).O espaço fica localizado em Alter do Chão num bairro tranquilo e calmo, integrado à natureza e próximo ao lago do Jacundá.A ideia é vivenciar a cultura, a culinária e o artesanato local, além de aproveitar as belas praias de água doce do Caribe Amazônico.O espaço fica há 8 min de caminhada da praia do CAT (praia com o melhor pôr do sol de Alter).O espaçoO bangalô tem entrada independente, suíte com varandinha (cama de casal e de solteiro), banheiro com ducha quente, Wi-Fi, área de serviço, garagem privativa e uma área externa com chuveiro.Acesso do hóspede*Todos os itens do bangalô são para uso exclusivo dos hóspedes.Outras observações*Informe o horário da sua chegada no ato do pedido de reserva.*O deslocamento do aeroporto para a vila pode ser por meio de táxi, de motorista particular (podemos indicar) ou por locação de automóvel com retirada no aeroporto ( em alta temporada alugar com antecedência).*Caso precise se deslocar do aeroporto por meio de ônibus, precisar ir até o Shopping Rio Tapajós e de lá, pegar a linha de ônibus de Alter do Chão.*Na vila há apenas um caixa 24 horas. Os estabelecimentos aceitam cartões, pix (alguns), mas o importante é trazer uma reserva.*Dentre as operadoras de telefonia, a melhor que atende é a VIVO.*Traga protetor solar, repelente, roupas leves e calçados confortáveis.*Qualquer dúvida entre em contato conosco*","Espaço inteiro: bangalô em Santarém, Brasil",Entire home/apt,,R$223,R$900,https://www.airbnb.com/rooms/952241399159802663?locale=pt-BR&currency=BRL&check_in=2025-02-15&check_out=2025-02-20,5.0,5.0,5.0,5.0,5.0,5.0,4.6,RGVtYW5kVXNlcjo0ODAxOTkyMDQ=,Bangalôs Do Tapajós,Bangalôs do Tapa,4.81,False,Responde em até 1 hora,Taxa de resposta: 100%,-2.51305,-54.96035,"['Caminhada de 2 minutos até o lago', 'Ótima comunicação com o anfitrião', 'Amigos de quatro patas são bem-vindos', nan]","[nan, nan, nan, nan, nan]","[nan, nan]",stm
47889107,Suíte Júnior no Barrudada Hotel Com Café da Manhã,"Bem-vindo ao perfil oficial do Barrudada Tropical Hotel no Airbnb! Oferecemos hospedagem com café da manhã e limpeza grátis, além de estar a apenas 30 minutos de Alter do Chão e principais praias da região. Desfrute de piscina e restaurante regional no maior hotel da região, e permita-se viver uma experiência única em meio à beleza natural da Amazônia. Estamos ansiosos para recebê-lo!","Quarto privativo em condomínio em Liberdade, Brasil",Private room,,R$396,R$1.690,https://www.airbnb.com/rooms/47889107?locale=pt-BR&currency=BRL&check_in=2025-02-15&check_out=2025-02-20,4.67,24.0,4.5,4.63,4.46,4.5,4.63,RGVtYW5kVXNlcjoxODgzNzczNzc=,Pablo,,4.43,False,Responde em até 1 hora,Taxa de resposta: 80%,-2.42815,-54.73946,"['Comodidades ao ar livre', 'Vistas: a cidade e o jardim', 'Espaço de trabalho exclusivo', nan]","['Nasci na década de 90', 'Onde estudei: Faculdades Integradas do Tapajos - FIT', nan, nan, nan]","[nan, nan]",stm
42198985,Apartamento funcional no Centro de Santarém,"Apartamentos e mobílias novos, com um toque moderno na estrutura.Suíte com TV e climatizada, cozinha equipada, balcão amplo, área de serviço, uso e entrada privativos e com interfone.Bem localizado, no meio do centro de Santarém, próximo aos supermercados, bancos, lojas, paradas de ônibus e da Orla (Encontro das Águas dos rios Tapajós e Amazonas).O espaçoEdifício bem localizado, um ambiente tranquilo, apartamento de uso privativo e funcional, no centro da cidade.","Espaço inteiro: apartamento em Santarem, Brasil",Entire home/apt,,R$188,R$750,https://www.airbnb.com/rooms/42198985?locale=pt-BR&currency=BRL&check_in=2025-02-23&check_out=2025-02-28,4.58,31.0,4.68,4.77,4.71,4.81,4.87,RGVtYW5kVXNlcjozMzUwNjM5MzY=,Silvio,"Convívio em família 
Preservo uma boa amizade",4.72,True,Responde em poucas horas,Taxa de resposta: 100%,-2.42186,-54.71151,"['Silvio é um Superhost', nan, nan, nan]","['Onde estudei: Londrina', 'Meu trabalho: Cabeleireiro', nan, nan, nan]","['No centro da cidade, próximo à orla, ao supermercado e panificadora CR, à praça São Sebastião, aos bancos e às diversas lojas.<br />A acomodação fica localizada na Tv. Turiano Meira, entre Rua São Sebastião e Mendonça Furtado.', 'Muito próximo às paradas de ônibus da São Sebastião e da Rui Barbosa, onde passam todos os ônibus, inclusive os que levam às praias da cidade.']",stm
40947639,Apartamento Alter do Chão,"Belíssimo Apartamento, todo novo e decorado em alto padrão, pouquissímos metros da Praia, da praça principal e do Sairódromo. Local perfeito para quem quer curtir Altér do chão sem abrir mão do mais absoluto conforto e da total segurança que só um apartamento pode oferecer.O apartamento possui central de ar em todos os quartos e sala, conexão Wi-Fi, geladeira, fogão, forno, microondas, liquidificador, sanduicheira e Varanda Gourmet com Churrasqueira. Prédio com elevador(93) 991408784 Victor","Espaço inteiro: apartamento em Santarém, Brasil",Entire home/apt,,R$562,R$2.250,https://www.airbnb.com/rooms/40947639?locale=pt-BR&currency=BRL&check_in=2025-03-06&check_out=2025-03-11,4.84,76.0,4.96,4.97,4.75,4.95,4.89,RGVtYW5kVXNlcjoyNTEwNjI3NDU=,Victor,,4.96,True,Responde em até 1 hora,Taxa de resposta: 100%,-2.50446,-54.95476,"['Comodidades ao ar livre', 'Ótima experiência de check-in', 'Cancelamento gratuito por 48 horas', nan]","['Meu trabalho: Controlador de Tráfego Aéreo', 'Idiomas: inglês e português', nan, nan, nan]","['O imóvel está situado no coração de Alter do chão, próximo o suficiente para conhecer os principais pontos da vila mesmo que hóspede não disponha de carro. Próximo às principais praias, lanchonetes, restaurantes e praças de Alter do chão.', 'O imóvel fica próximo o suficiente para ir a pé para o principal ponto de ônibus, praias, praças e restaurantes de Alter do Chão.']",stm
31117727,Casa frente para praia com vista extraordinaria.,"Esta casa tem uma característica muito forte de privacidade. A casa conta com vários espaços ao ar livre para desfrutar ao máximo da Natureza.4 Suítes e 1 quarto, climatizados2 Cozinhas  totalmente equipadas.• Edícula com Churrasqueira. • Piscina  • A Beira da Praia  • Deck  c/ vista Panorâmica p/ o Rio Tapajós.• Amplo Jardim.• Enxoval Completo ( Lençóis e toalhas)• Estacionamento para 10 Veículos• Wi-FI. Lavanderia completo- Quadra de Beach tennis, campo de futebol Society.O espaçoTV a cabo (sky) e WIFI.Sala de jantar: mesa para 12 pessoas + bancada do bar para 4 pessoasCozinha totalmente equipada. 2 geladeiras, 1 freezers, fogão industrial, micro-ondas, forno elétrico, 2 liquidificadores.Churrasqueira, com mesa para 12 pessoas, área completa com móveis e cadeiras para área externa.Piscina com espreguiçadeiras, toalhas.Lavanderia completa  com lavadoraGaragem para 4 carros.quadra de Beach tennis, campo society.Outras observaçõesOs hóspedes tem opções de Passeios  de Barco pelas belas praias do Rio Tapajós como, Pajussara, Canapanari, Ponta de pedras e Alter do chão","Espaço inteiro: casa em Santarém, Brasil",Entire home/apt,,R$1.757,R$7.500,https://www.airbnb.com/rooms/31117727?locale=pt-BR&currency=BRL&check_in=2025-02-15&check_out=2025-02-20,5.0,6.0,5.0,5.0,4.5,5.0,4.83,RGVtYW5kVXNlcjoyMzI1MzQ4Mjc=,Roberval,,5.0,False,Responde em poucas horas,Taxa de resposta: 100%,-2.42131,-54.82131,"['Fique no fresquinho', 'Comodidades ao ar livre', 'Vista: a praia', nan]","[nan, nan, nan, nan, nan]","['Um verdadeiro paraíso localizado em uma comunidade de pescadores, ideal para quem gosta de Paz e convívio com a  Natureza.', 'Diversas opções de locomoção e passeios , que podem ser de Vans, Táxis, ônibus, Lanchas e Barcos.']",stm
931237224954912374,II Espaço Família para folgas,"Ótima localização, próximo ao shopping, grandes supermercados, vias de acesso ao aeroporto e praias. Com todo conforto que sua família precisa para um período de descaso e conivência.","Espaço inteiro: casa em Santarém, Brasil",Entire home/apt,,R$452,R$1.750,https://www.airbnb.com/rooms/931237224954912374?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,4.9,21.0,4.95,4.95,4.9,4.95,4.62,RGVtYW5kVXNlcjozNzYxODE4Njk=,Margarida,,0.0,False,,,-2.4574369,-54.7534015,"['Ótima experiência de check-in', 'Comodidades ao ar livre', 'Estacione de graça', nan]","['Moro em: State of Pará, Brasil', nan, nan, nan, nan]","[nan, nan]",stm
1290760433326035245,Flat Paraíso 31625 - Alter,"Este lugar especial fica perto de tudo e é ideal para aproveitar seu lazer ou descanso. Flat com uma cama de casal queen, equipado com cozinha completa com frigobar, fogão, microondas, panelas e louças para suas refeições. Área comum com piscina adulto/ infantil, quiosques comchurrasqueira, lavanderia auto service, parquinho para crianças, sala de jogos.O espaçoFlat com todo conforto para lhe receber, fornecemos roupa de cama e banho para os hóspedes, mantimentos básicos paracozinha como arroz, sal, café, nescafé, açúcar, óleo, vinagre. Fornecemos ainda itens de limpeza e higiene, como sabonete e papel higiênico. Temos uma pequena farmácia, como primeiros socorros e itens diversos como linha e agulha para alguma necessidade de última hora. Tudo pensado para você ter a melhor experiência emnosso flat.","Espaço inteiro: apartamento em Santarém, Brasil",Entire home/apt,,R$223,R$950,https://www.airbnb.com/rooms/1290760433326035245?locale=pt-BR&currency=BRL&check_in=2025-02-16&check_out=2025-02-21,4.5,2.0,5.0,5.0,5.0,4.5,5.0,RGVtYW5kVXNlcjoyNTg3Mzc2MzY=,Milena,,4.62,True,Responde em poucas horas,Taxa de resposta: 100%,-2.50637760665228,-54.95782289868484,"['Comodidades ao ar livre', 'Self check-in', 'Cancelamento gratuito antes de 14:00 do dia 15 de fev', nan]","['Meu trabalho: Administradora', 'Moro em: Santarém, Brasil', nan, nan, nan]","[nan, nan]",stm
609395352803240909,Casa Bela da Vila,"Abrace a simplicidade neste lugar exclusivo, tranquilo e bem-localizado.A Casa Bela da Vila está pronta para receber você que gosta de tranquilidade. O espaço está localizado próxima a supermercado, padaria, ponto de ônibus e posto de combustível.","Espaço inteiro: casa de veraneio em Santarém, Brasil",Entire home/apt,,R$230,R$900,https://www.airbnb.com/rooms/609395352803240909?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,4.47,19.0,4.74,4.84,4.84,4.74,4.32,RGVtYW5kVXNlcjoyNTEzNjI5Mjk=,Rafael,,4.74,True,,,-2.512333,-54.950618,"['Experiência de check-in excepcional', 'Fique no fresquinho', 'Rafael é um Superhost', nan]","['Nasci na década de 80', 'Onde estudei: Universidade Federal de Santa Maria', nan, nan, nan]","[nan, nan]",stm
1311663970701416223,Apartamento Santarém,"Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado e bem estruturado com 3 quartos, sendo uma suíte ampla com TV.sala com TV de 55 polegadas, varanda gourmet com churrasqueira, cozinha completa e Wi-Fi grátis.","Espaço inteiro: apartamento em Santarém, Brasil",Entire home/apt,R$469,R$469,R$2.500,https://www.airbnb.com/rooms/1311663970701416223?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,,,,,,,,RGVtYW5kVXNlcjoyMDI4MTUwMzg=,Ana Paula,,0.0,False,Responde em até um dia,Taxa de resposta: 50%,-2.4266698583368824,-54.73358171610149,"[nan, nan, nan, nan]","['Nasci na década de 80', 'Onde estudei: ulbra', nan, nan, nan]","[nan, nan]",stm
51088408,Quarto de Solteiro na Pousada Guaraná da Cláudia,"Este lugar único e cheio de estilo próprio e para quem ama a cor rosa pink é o cenário ideal para quem procura paz, tranquilidade, simplicidade,amor,boa estadia,pessoas do Alto Astral aqui é o nosso lugar,fazemos tudo com muito amor e carinho,como vcs verão pelas fotos aqui é tudo cor de rosa pink,aqui somos da simplicidade,amo meus hóspedes,à todos vocês que tem alma de criança e por onde vão levam bons olhos,bons papos,não criticam nada em vez disso vivem a vida com energia positiva.Bem vindos","Quarto em Interventória, Brasil",Private room,,R$71,R$295,https://www.airbnb.com/rooms/51088408?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,4.71,7.0,4.43,4.86,4.57,4.57,4.57,RGVtYW5kVXNlcjoyMjY1MDM0NjI=,Cláudia,"Olá Sou a Cláudia Camargo cantora e compositora humoristica,pintora e proprietária da Pousada Guaraná da Cláudia,amo arte em geral.. música é minha paixão,cinema, viagens de carro etc..e claro amo hospedar.Viver a vida todo tempo em Alto Astral comigo é assim.Amo demais meus hóspedes.",4.52,False,Responde em poucas horas,Taxa de resposta: 100%,-2.44368,-54.70465,"['Quarto em pousada', 'Áreas compartilhadas', 'Banheiro compartilhado', 'Amigos de quatro patas são bem-vindos']","['Meu trabalho: empresária', 'Habilidade mais inútil: quebro um ovo com uma mão só.', 'Passo muito tempo: Atendendo na Pousada', 'O que torna meu espaço único: Aqui é simples mas você se sente em casa', 'Pets: não tenho porém amo demais']","[nan, nan]",stm
